ParentLocationID,POIName,POIType,POILat,POILng,POIDescription,POIDescriptionOld
127,Freiburg im Breisgau Minster,Town,47.995,7.85,"Freiburg's Minster (Cathedral) is a renowned example of Gothic architecture, particularly noted for its tall, ornate openwork spire.",Impressive Gothic Minster (cathedral) in the vibrant university city known for its Bächle streams.
127,Baden-Baden Casino & Spa,Town,48.762,8.24,Baden-Baden features a famous opulent casino in the Kurhaus building and renowned thermal spa facilities like Caracalla Spa and the historic Friedrichsbad.,Represents the town's appeal: the elegant historic casino and famous thermal spas like Caracalla.
127,Titisee Lake,Lake,47.905,8.15,"Titisee is a popular glacial lake in the southern Black Forest, surrounded by forested slopes; the adjacent town Titisee-Neustadt is a busy tourist resort.","Popular glacial lake known for swimming, boating, and the surrounding resort town."
127,Triberg Waterfalls & Cuckoo Clocks,Sight,48.127,8.228,"Triberg is known for Germany's highest waterfalls cascading through a gorge, and as a centre for the production and sale of traditional Black Forest cuckoo clocks.",Represents the town's main attractions: one of Germany's highest waterfalls and its fame for cuckoo clocks.
127,Feldberg Peak Area,Mountain Peak,47.8736,8.0036,"Feldberg is the highest mountain in the Black Forest (1493 m), offering skiing in winter, hiking in summer, and panoramic views from its summit tower area.","Represents the highest mountain in the Black Forest, offering skiing, hiking, and panoramic views."
127,Black Forest High Road (Mummelsee),Activity,48.617,8.208,"The Schwarzwaldhochstraße (B500) is a scenic driving route; Mummelsee is a small glacial lake located beside the road, associated with local legends.",Represents the scenic drive (Schwarzwaldhochstraße) and the popular stop at Mummelsee lake.
127,Gengenbach Old Town,Town,48.402,8.013,"Gengenbach features a well-preserved historic old town (Altstadt) known for its charming half-timbered houses, town gates, and Advent calendar town hall display.",Picturesque town known for its well-preserved medieval old town with half-timbered houses and towers.
127,Schiltach Old Town,Town,48.29,8.342,Schiltach is another picturesque Black Forest town known for its well-preserved half-timbered houses clustered around the Marktplatz (market square).,Charming town known for historic half-timbered houses lining the Kinzig River.
127,Europa-Park (Rust),Activity,48.267,7.721,"Europa-Park, located in Rust, is Germany's largest theme park and one of the most popular in Europe, featuring themed areas representing European countries.","Germany's largest theme park, offering numerous roller coasters and themed areas near the Black Forest."
127,Baiersbronn (Fine Dining Hub),Town,48.505,8.37,"Baiersbronn is a municipality known internationally for its exceptionally high concentration of Michelin-starred restaurants, making it a fine dining destination.",Municipality famous for its high concentration of Michelin-starred restaurants; a top gourmet destination.
128,Hallstatt Village Viewpoint,Viewpoint,47.562,13.649,The classic viewpoint captures Hallstatt's picturesque church steeple and houses clustered between the lake and steep mountainside (UNESCO World Heritage site).,"Refers to the iconic viewpoint capturing the picturesque village, church spire, and lake (UNESCO site)."
128,St. Wolfgang Town (Wolfgangsee),Town,47.738,13.445,"St. Wolfgang is a charming village on Lake Wolfgangsee known for its pilgrimage church (with Pacher altarpiece), White Horse Inn, and Schafbergbahn cog railway.",Charming village on Wolfgangsee lake known for the White Horse Inn and Schafberg railway.
128,Bad Ischl - Kaiservilla,Sight,47.715,13.62,"Bad Ischl is a spa town that served as the summer residence of Emperor Franz Joseph I; the Kaiservilla was his imperial villa, now open as a museum.","Spa town, former summer residence of Emperor Franz Joseph I; visit the Kaiservilla (Imperial Villa)."
128,Gmunden - Schloss Ort (Traunsee),Castle,47.918,13.795,"Gmunden is a town on Lake Traunsee known for ceramics (Gmundner Keramik) and Schloss Ort, a picturesque castle situated on a small island in the lake.","Picturesque castle on a small island in Lake Traunsee, connected by a wooden bridge."
128,Mondsee Town & Basilica,Town,47.856,13.348,Mondsee town sits on the lake of the same name; its Basilica St. Michael is famous for being the wedding church location in the film 'The Sound of Music'.,"Town known for the Basilica St. Michael, famous as the wedding church in ""The Sound of Music""."
128,Dachstein - Five Fingers Viewpoint,Viewpoint,47.532,13.718,"The '5 Fingers' is a viewing platform extending out from the Krippenstein mountain edge, part of the Dachstein massif, offering panoramic views over Hallstatt Lake.","Viewing platform extending over a sheer drop, offering stunning panoramic views (accessible via cable car)."
128,Dachstein Giant Ice Cave,Sight,47.54,13.72,"The Dachstein Giant Ice Cave (Rieseneishöhle) is one of several caves on the Dachstein massif, featuring large caverns with impressive perennial ice formations.","Impressive natural ice cave system within the Dachstein massif, featuring large ice formations (guided tours)."
128,Schafberg Summit (Cog Railway Top),Viewpoint,47.779,13.437,"The Schafberg mountain summit, reached by the historic Schafbergbahn cog railway from St. Wolfgang, offers renowned panoramic views encompassing several Salzkammergut lakes.",Mountain peak offering exceptional panoramic views over Salzkammergut lakes; accessible via steep cog railway.
128,Attersee Lake (Town of Attersee),Lake,47.915,13.54,"Attersee is the largest lake entirely within Austria, popular for sailing and water sports; Attersee am Attersee is one of several towns on its shores.","Largest lake entirely within Austria, popular for sailing, swimming, and lakeside relaxation."
128,Gosausee Lake (Vorderer),Lake,47.53,13.5,"Vorderer Gosausee is a stunning alpine lake known for its clear water reflecting the Dachstein glacier massif in the background, accessible by road.",Stunning alpine lake known for clear water reflecting the Dachstein glacier; offers beautiful walks.
129,Innsbruck - Golden Roof,Sight,47.2686,11.3931,"The Goldenes Dachl (Golden Roof) is Innsbruck's most famous landmark, an ornate Gothic balcony with gilded copper tiles on a former ducal residence in the Old Town.","Iconic landmark in Innsbruck's old town, an ornate balcony adorned with gilded copper tiles."
129,Innsbruck - Nordkette Top Station,Viewpoint,47.311,11.384,"The Nordkette cable car ascends directly from Innsbruck city centre to high alpine terrain (Hafelekar station), offering stunning panoramic city and mountain views.",Cable car journey offering stunning panoramic views of Innsbruck and the Alps from Hafelekar peak.
129,Kitzbühel Town Centre,Town,47.446,12.392,"Kitzbühel is a fashionable medieval town in the Austrian Alps, known for its colourful buildings, upscale shops, and hosting the famous Hahnenkamm ski races.","Charming medieval town center known for colourful buildings, upscale boutiques, and famous Hahnenkamm ski race."
129,St. Anton am Arlberg Village,Town,47.129,10.268,"St. Anton is a renowned Austrian ski resort village in the Arlberg region, famous for its challenging slopes, extensive ski area, and lively après-ski scene.",Famous ski resort village known for challenging slopes and lively après-ski scene.
129,Zillertal - Mayrhofen Town,Town,47.167,11.863,"Mayrhofen is a major resort town in the Zillertal valley, known for extensive skiing (Penken and Ahorn mountains), hiking opportunities, and lively atmosphere.","Popular resort town known for access to large ski areas (Penken, Ahorn) and hiking."
129,Ötztal - Sölden Resort,Town,46.966,11.007,"Sölden, located in the Ötztal valley, is a large ski resort known for its high-altitude skiing on glaciers, modern lift system, and vibrant après-ski.","High-altitude ski resort known for reliable snow, glacier skiing, and James Bond filming locations."
129,Seefeld in Tirol Village,Town,47.328,11.187,"Seefeld is an upscale resort village on a high plateau known for cross-country skiing (hosting Olympic events), scenic walking trails, and traditional atmosphere.","Elegant resort village known for cross-country skiing, hiking, and beautiful scenery."
129,Alpbach Village,Town,47.4,11.945,Alpbach is renowned as one of Austria's most beautiful villages due to its uniform traditional wooden architecture and flower-decked balconies (strict building code).,Village renowned for beautiful traditional wooden architecture and flower displays; often voted Austria's prettiest.
129,Swarovski Crystal Worlds (Wattens),Museum,47.294,11.601,"Swarovski Kristallwelten (Crystal Worlds) is a museum/attraction near Innsbruck, featuring Chambers of Wonder art installations using crystal, gardens, and retail.","Museum and attraction featuring dazzling crystal installations, art exhibits, and gardens near Innsbruck."
129,Achensee Lake (Pertisau),Lake,47.438,11.7,"Achensee is Tyrol's largest lake, often called the 'Fjord of the Alps'; Pertisau is a main resort village on its western shore, offering boat trips and hiking.","Largest lake in Tyrol (""Fjord of the Alps""); Pertisau offers boat trips, hiking, and lake activities."
130,Brașov - Council Square,Town,45.6425,25.589,"Brașov's historic centre features the Council Square (Piața Sfatului) surrounded by colourful baroque buildings, the Black Church, and medieval fortifications.","Main square of Brașov's charming old town, surrounded by colourful buildings and the historic Council House."
130,Sibiu - Large Square,Town,45.797,24.151,"Sibiu's well-preserved Old Town features the Large Square (Piața Mare) lined with historic buildings, the Council Tower, and distinctive houses with 'eye' dormers.","Main square of Sibiu's beautiful Upper Town (UNESCO site consideration), lined with historic buildings."
130,Sighișoara Citadel (UNESCO),Town,46.219,24.792,"The Historic Centre of Sighișoara (UNESCO World Heritage site) is a remarkably well-preserved inhabited medieval citadel, known for its clock tower and colourful houses.","Incredibly well-preserved inhabited medieval citadel (UNESCO site), birthplace of Vlad the Impaler (Dracula)."
130,Cluj-Napoca - St. Michael's Church,Sight,46.77,23.59,"St. Michael's Church in Cluj-Napoca is a large Gothic church dominating Union Square (Piața Unirii), one of Transylvania's most significant examples of Gothic architecture.","Large Gothic church dominating Union Square in Cluj-Napoca, Transylvania's largest city."
